label,model,generation,modification,year,mileage,condition,doors_num,body,engine,transmission,color,drive,wheel,package,price,restyling
ВАЗ (LADA),2115 Samara,I,78,2001.0,300000.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Base,35000,Нет
ВАЗ (LADA),Granta,I,87,2015.0,73000.0,не битый,5.0,хетчбэк,бензин,механика,белый,передний,левый,Classic,328000,Нет
ВАЗ (LADA),2115 Samara,I,78,2004.0,147952.0,не битый,4.0,седан,бензин,механика,зелёный,передний,левый,Base,54000,Нет
ВАЗ (LADA),Priora,I,98,2008.0,208000.0,не битый,5.0,хетчбэк,бензин,механика,зелёный,передний,левый,Standard,130000,Нет
ВАЗ (LADA),Largus Cross,I,106,2018.0,82000.0,не битый,5.0,универсал,бензин,механика,бежевый,передний,левый,Luxe,575000,Нет
ВАЗ (LADA),Granta,I,87,2015.0,11000.0,не битый,5.0,хетчбэк,бензин,механика,серебряный,передний,левый,Norma,347000,Нет
ВАЗ (LADA),2115 Samara,I,76,2004.0,133000.0,не битый,4.0,седан,бензин,механика,голубой,передний,левый,Base,68000,Нет
ВАЗ (LADA),Priora,I,98,2008.0,137000.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Standard,115000,Нет
ВАЗ (LADA),Kalina,I,89,2010.0,110000.0,не битый,5.0,хетчбэк,бензин,механика,красный,передний,левый,Base,132000,Нет
ВАЗ (LADA),4x4 (Нива),I,79,2000.0,82821.0,не битый,3.0,внедорожник,бензин,механика,белый,полный,левый,Base,85000,Нет
ВАЗ (LADA),2115 Samara,I,78,2005.0,120000.0,не битый,4.0,седан,бензин,механика,синий,передний,левый,Base,48000,Нет
ВАЗ (LADA),Granta,I,87,2013.0,115000.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Norma,230000,Нет
ВАЗ (LADA),2112,I,90,2004.0,158240.0,не битый,5.0,хетчбэк,бензин,механика,серебряный,передний,левый,Base,80000,Нет
ВАЗ (LADA),2106,I,75,2004.0,171000.0,не битый,4.0,седан,бензин,механика,синий,задний,левый,Base,53000,Нет
ВАЗ (LADA),2110,I,78,2002.0,225000.0,не битый,4.0,седан,бензин,механика,серый,передний,левый,Base,35000,Нет
ВАЗ (LADA),Priora,I,87,2007.0,240000.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Base,100000,Нет
ВАЗ (LADA),Granta,I,87,2014.0,91377.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Comfort,283000,Нет
ВАЗ (LADA),2111,I,89,2006.0,378459.0,не битый,5.0,универсал,бензин,механика,золотой,передний,левый,Base,85000,Нет
ВАЗ (LADA),4x4 (Нива),I,83,2015.0,74500.0,не битый,3.0,внедорожник,бензин,механика,синий,полный,левый,Luxe,325000,Нет
ВАЗ (LADA),2112,I,81,2008.0,154052.0,не битый,5.0,хетчбэк,бензин,механика,красный,передний,левый,Base,109000,Нет
ВАЗ (LADA),Kalina,I,89,2008.0,132000.0,не битый,4.0,седан,бензин,механика,серый,передний,левый,Luxe,160000,Нет
ВАЗ (LADA),Kalina,I,89,2008.0,90000.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Norma,135000,Нет
ВАЗ (LADA),Granta,I,82,2013.0,93000.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Standard,185000,Нет
ВАЗ (LADA),2115 Samara,I,76,2005.0,150000.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Base,59000,Нет
ВАЗ (LADA),2112,I,90,2007.0,175000.0,не битый,5.0,хетчбэк,бензин,механика,синий,передний,левый,Norma,97000,Нет
ВАЗ (LADA),Granta,I,82,2014.0,99000.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Standard,280000,Нет
ВАЗ (LADA),4x4 (Нива),I,83,2010.0,130000.0,не битый,5.0,внедорожник,бензин,механика,серый,полный,левый,Luxe,290000,Нет
ВАЗ (LADA),Granta,I,82,2012.0,150000.0,не битый,4.0,седан,бензин,механика,белый,передний,левый,Standard,245000,Нет
ВАЗ (LADA),2110,I,79,2004.0,110000.0,битый,4.0,седан,бензин,механика,зелёный,передний,левый,Base,40000,Нет
ВАЗ (LADA),Kalina,II,87,2014.0,80000.0,не битый,5.0,универсал,бензин,механика,белый,передний,левый,Comfort,320000,Нет
ВАЗ (LADA),Granta,I,87,2014.0,42310.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Comfort,285000,Нет
ВАЗ (LADA),Largus,I,87,2017.0,98100.0,не битый,5.0,универсал,бензин,механика,серебряный,передний,левый,Norma,340000,Нет
ВАЗ (LADA),2115 Samara,I,81,2008.0,222888.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Base,59000,Нет
ВАЗ (LADA),2115 Samara,I,82,2011.0,65000.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Luxe,150000,Нет
ВАЗ (LADA),2115 Samara,I,80,2009.0,120000.0,не битый,4.0,седан,бензин,механика,серый,передний,левый,Base,79000,Нет
ВАЗ (LADA),2105,I,74,2006.0,86350.0,не битый,4.0,седан,бензин,механика,зелёный,задний,левый,Standard,69900,Нет
ВАЗ (LADA),Priora,I,98,2014.0,91000.0,не битый,5.0,хетчбэк,бензин,механика,белый,передний,левый,Luxe,275000,Да
ВАЗ (LADA),2112,I,65,2003.0,302206.0,не битый,5.0,хетчбэк,бензин,механика,белый,передний,правый,Base,30000,Нет
ВАЗ (LADA),2110,I,90,2005.0,197587.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Base,40000,Нет
ВАЗ (LADA),Largus,I,105,2014.0,73000.0,не битый,5.0,универсал,бензин,механика,красный,передний,левый,Luxe,499999,Нет
ВАЗ (LADA),2107,I,72,2011.0,90000.0,не битый,4.0,седан,бензин,механика,серебряный,задний,левый,Base,65000,Нет
ВАЗ (LADA),Priora,I,98,2010.0,180000.0,не битый,5.0,хетчбэк,бензин,механика,серый,передний,левый,Luxe,165000,Нет
ВАЗ (LADA),Kalina,I,98,2011.0,125000.0,не битый,5.0,хетчбэк,бензин,механика,жёлтый,передний,левый,Sport,260000,Нет
ВАЗ (LADA),Kalina,I,81,2007.0,131000.0,битый,5.0,хетчбэк,бензин,механика,синий,передний,левый,Norma,49000,Нет
ВАЗ (LADA),Granta,I,82,2012.0,129000.0,не битый,4.0,седан,бензин,механика,синий,передний,левый,Standard,124000,Нет
ВАЗ (LADA),2101,I,64,1979.0,28000.0,не битый,4.0,седан,бензин,механика,чёрный,задний,левый,Base,120000,Нет
ВАЗ (LADA),2109,I,68,1995.0,65000.0,не битый,5.0,хетчбэк,бензин,механика,синий,передний,левый,Base,59000,Нет
ВАЗ (LADA),2113 Samara,I,81,2006.0,120000.0,не битый,3.0,хетчбэк,бензин,механика,зелёный,передний,левый,Base,45000,Нет
ВАЗ (LADA),2110,I,94,2003.0,220000.0,не битый,4.0,седан,бензин,механика,синий,передний,левый,Base,55000,Нет
ВАЗ (LADA),Vesta Cross,I,122,2018.0,15750.0,не битый,5.0,универсал,бензин,робот,белый,передний,левый,Luxe,690000,Нет
ВАЗ (LADA),Kalina,I,81,2012.0,113000.0,не битый,5.0,универсал,бензин,механика,белый,передний,левый,Base,138000,Нет
ВАЗ (LADA),4x4 (Нива),I,83,2012.0,82000.0,не битый,3.0,внедорожник,бензин,механика,синий,полный,левый,Standard,190000,Нет
ВАЗ (LADA),2111,I,90,2002.0,248700.0,не битый,5.0,универсал,бензин,механика,зелёный,передний,левый,Base,32000,Нет
ВАЗ (LADA),Priora,I,98,2010.0,170000.0,не битый,5.0,хетчбэк,бензин,механика,зелёный,передний,левый,Norma,159000,Нет
ВАЗ (LADA),Granta,I,82,2015.0,90000.0,не битый,4.0,седан,бензин,механика,серый,передний,левый,Standard,245000,Нет
ВАЗ (LADA),2112,I,65,2006.0,193000.0,не битый,5.0,хетчбэк,бензин,механика,серый,передний,левый,Base,85000,Нет
ВАЗ (LADA),Kalina,I,81,2007.0,82000.0,не битый,5.0,хетчбэк,бензин,механика,зелёный,передний,левый,Norma,110000,Нет
ВАЗ (LADA),2110,I,81,2005.0,250000.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Base,50000,Нет
ВАЗ (LADA),4x4 (Нива),I,83,2005.0,56000.0,не битый,3.0,внедорожник,бензин,механика,чёрный,полный,левый,Base,685000,Нет
ВАЗ (LADA),2115 Samara,I,76,2003.0,190000.0,не битый,4.0,седан,бензин,механика,зелёный,передний,левый,Base,70000,Нет
ВАЗ (LADA),Vesta,I,106,2017.0,50000.0,не битый,4.0,седан,бензин,механика,коричневый,передний,левый,Classic Start,500000,Нет
ВАЗ (LADA),Granta,I,87,2014.0,56537.0,не битый,5.0,хетчбэк,бензин,механика,белый,передний,левый,Standard,230000,Нет
ВАЗ (LADA),2107,I,54,2004.0,72837.0,не битый,4.0,седан,бензин,механика,красный,задний,левый,Base,39000,Нет
ВАЗ (LADA),2112,I,90,2008.0,17500.0,не битый,5.0,хетчбэк,бензин,механика,чёрный,передний,левый,Base,125000,Нет
ВАЗ (LADA),2101,I,69,1976.0,100000.0,не битый,4.0,седан,бензин,механика,красный,задний,левый,Base,45000,Нет
ВАЗ (LADA),Priora,I,98,2012.0,121000.0,не битый,5.0,хетчбэк,бензин,механика,белый,передний,левый,Base,205000,Нет
ВАЗ (LADA),Kalina,I,81,2008.0,100000.0,не битый,5.0,хетчбэк,бензин,механика,синий,передний,левый,Base,100000,Нет
ВАЗ (LADA),4x4 (Нива),I,82,2014.0,64700.0,не битый,3.0,внедорожник,бензин,механика,белый,полный,левый,Base,275000,Нет
ВАЗ (LADA),2105,I,73,2010.0,107000.0,не битый,4.0,седан,бензин,механика,серый,задний,левый,Base,50000,Нет
ВАЗ (LADA),2114 Samara,I,77,2005.0,170000.0,не битый,5.0,хетчбэк,бензин,механика,серебряный,передний,левый,Base,56000,Нет
ВАЗ (LADA),Kalina,I,89,2010.0,114500.0,не битый,4.0,седан,бензин,механика,бежевый,передний,левый,Norma,130000,Нет
ВАЗ (LADA),XRAY,I,106,2017.0,49600.0,не битый,5.0,хетчбэк,бензин,механика,коричневый,передний,левый,Prestige,570000,Нет
ВАЗ (LADA),2109,I,72,1992.0,200000.0,не битый,5.0,хетчбэк,бензин,механика,красный,передний,левый,Base,85000,Нет
ВАЗ (LADA),2101,I,59,1977.0,15000.0,не битый,4.0,седан,бензин,механика,синий,задний,левый,Base,118000,Нет
ВАЗ (LADA),Priora,I,98,2011.0,92000.0,не битый,5.0,универсал,бензин,механика,серебряный,передний,левый,Standard,270000,Нет
ВАЗ (LADA),Kalina,I,81,2008.0,155000.0,битый,5.0,хетчбэк,бензин,механика,фиолетовый,передний,левый,Base,104850,Нет
ВАЗ (LADA),XRAY,I,106,2016.0,12000.0,не битый,5.0,хетчбэк,бензин,механика,красный,передний,левый,Base,530000,Нет
ВАЗ (LADA),21099,I,81,1999.0,120000.0,не битый,4.0,седан,бензин,механика,синий,передний,левый,Base,58000,Нет
ВАЗ (LADA),Priora,I,81,2011.0,125000.0,не битый,5.0,хетчбэк,бензин,механика,серый,передний,левый,Base,160000,Нет
ВАЗ (LADA),2103,I,75,1975.0,13000.0,не битый,4.0,седан,бензин,механика,синий,задний,левый,Base,150000,Нет
ВАЗ (LADA),Granta,I,106,2017.0,43809.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Luxe,389000,Нет
ВАЗ (LADA),Largus,I,84,2015.0,151200.0,не битый,5.0,универсал,бензин,механика,серебряный,передний,левый,Norma,420000,Нет
ВАЗ (LADA),2107,I,74,2006.0,45800.0,не битый,4.0,седан,бензин,механика,красный,задний,левый,Standard,45000,Нет
ВАЗ (LADA),Kalina,I,81,2007.0,150000.0,не битый,5.0,хетчбэк,бензин,механика,бежевый,передний,левый,Base,120000,Нет
ВАЗ (LADA),Priora,I,106,2014.0,56000.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Base,314900,Да
ВАЗ (LADA),Kalina,I,81,2007.0,160000.0,не битый,5.0,хетчбэк,бензин,механика,синий,передний,левый,Norma,85000,Нет
ВАЗ (LADA),2110,I,89,2006.0,160000.0,не битый,4.0,седан,бензин,механика,серый,передний,левый,Base,55000,Нет
ВАЗ (LADA),Vesta,I,106,2018.0,46500.0,не битый,4.0,седан,бензин,механика,белый,передний,левый,Classic,529000,Нет
ВАЗ (LADA),4x4 (Нива),I,80,1999.0,112751.0,не битый,3.0,внедорожник,бензин,механика,белый,полный,левый,Base,110000,Нет
ВАЗ (LADA),4x4 (Нива),I,83,2012.0,113530.0,не битый,3.0,внедорожник,бензин,механика,красный,полный,левый,Standard,164000,Нет
ВАЗ (LADA),2114 Samara,I,81,2008.0,260000.0,не битый,5.0,хетчбэк,бензин,механика,серый,передний,левый,Standard,120000,Нет
ВАЗ (LADA),2107,I,74,2006.0,148000.0,не битый,4.0,седан,бензин,механика,зелёный,задний,левый,Base,35000,Нет
ВАЗ (LADA),2110,I,78,2004.0,142000.0,не битый,4.0,седан,бензин,механика,зелёный,передний,левый,Base,70000,Нет
ВАЗ (LADA),4x4 (Нива),I,82,2004.0,60000.0,не битый,5.0,внедорожник,бензин,механика,синий,полный,левый,Base,80000,Нет
ВАЗ (LADA),2112,I,90,2005.0,123000.0,не битый,5.0,хетчбэк,бензин,механика,серебряный,передний,левый,Norma,95000,Нет
ВАЗ (LADA),2115 Samara,I,80,2010.0,110000.0,не битый,4.0,седан,бензин,механика,белый,передний,левый,Base,98000,Нет
ВАЗ (LADA),2109,I,78,1999.0,182233.0,не битый,5.0,хетчбэк,бензин,механика,фиолетовый,передний,левый,Base,74000,Нет
ВАЗ (LADA),2111,I,90,2002.0,130000.0,не битый,5.0,универсал,бензин,механика,зелёный,передний,левый,Base,68000,Нет
ВАЗ (LADA),Kalina,I,81,2008.0,112750.0,не битый,4.0,седан,бензин,механика,серый,передний,левый,Base,125000,Нет
ВАЗ (LADA),Granta,I,87,2017.0,60000.0,не битый,4.0,седан,бензин,механика,коричневый,передний,левый,Comfort,330000,Нет
ВАЗ (LADA),2114 Samara,I,81,2009.0,116000.0,не битый,5.0,хетчбэк,бензин,механика,зелёный,передний,левый,Standard,95000,Нет
ВАЗ (LADA),XRAY Cross,I,122,2018.0,25870.0,не битый,5.0,хетчбэк,бензин,механика,золотой,передний,левый,Luxe,725000,Нет
ВАЗ (LADA),Priora,I,98,2008.0,225656.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Base,110000,Нет
ВАЗ (LADA),Kalina,II,87,2014.0,137000.0,не битый,5.0,универсал,бензин,механика,серебряный,передний,левый,Comfort,275000,Нет
ВАЗ (LADA),2114 Samara,I,77,2006.0,250000.0,не битый,5.0,хетчбэк,бензин,механика,зелёный,передний,левый,Base,70000,Нет
ВАЗ (LADA),Priora,I,98,2010.0,144633.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Base,161000,Нет
ВАЗ (LADA),2106,I,72,1986.0,258365.0,не битый,4.0,седан,бензин,механика,белый,задний,левый,Base,28000,Нет
ВАЗ (LADA),2114 Samara,I,81,2013.0,157000.0,не битый,5.0,хетчбэк,бензин,механика,серебряный,передний,левый,Luxe,150000,Нет
ВАЗ (LADA),1111 Ока,I,33,2005.0,44000.0,не битый,3.0,хетчбэк,бензин,механика,белый,передний,левый,Base,90000,Нет
ВАЗ (LADA),Largus,I,87,2016.0,100400.0,не битый,5.0,универсал,бензин,механика,чёрный,передний,левый,Norma,429000,Нет
ВАЗ (LADA),Kalina,I,81,2010.0,170000.0,не битый,5.0,хетчбэк,бензин,механика,чёрный,передний,левый,Base,150000,Нет
ВАЗ (LADA),Kalina,I,89,2010.0,110400.0,не битый,5.0,хетчбэк,бензин,механика,зелёный,передний,левый,Base,155000,Нет
ВАЗ (LADA),2114 Samara,I,81,2007.0,164000.0,не битый,5.0,хетчбэк,бензин,механика,чёрный,передний,левый,Luxe,80000,Нет
ВАЗ (LADA),2112,I,81,2008.0,156000.0,не битый,5.0,хетчбэк,бензин,механика,голубой,передний,левый,Base,99999,Нет
ВАЗ (LADA),2111,I,81,2007.0,222222.0,не битый,5.0,универсал,бензин,механика,серебряный,передний,левый,Base,110000,Нет
ВАЗ (LADA),2107,I,75,2008.0,100000.0,не битый,4.0,седан,бензин,механика,красный,задний,левый,Standard,40000,Нет
ВАЗ (LADA),2107,I,72,2008.0,30000.0,не битый,4.0,седан,бензин,механика,синий,задний,левый,Base,130000,Нет
ВАЗ (LADA),2110,I,78,2002.0,139000.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Base,65000,Нет
ВАЗ (LADA),2114 Samara,I,77,2005.0,10000.0,не битый,5.0,хетчбэк,бензин,механика,серый,передний,левый,Base,70000,Нет
ВАЗ (LADA),2107,I,72,2010.0,135000.0,не битый,4.0,седан,бензин,механика,серый,задний,левый,Base,73000,Нет
ВАЗ (LADA),Largus,I,87,2019.0,69000.0,не битый,5.0,универсал,бензин,механика,серый,передний,левый,Standard,530000,Да
ВАЗ (LADA),Kalina,I,81,2006.0,344400.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Standard,99999,Нет
ВАЗ (LADA),2109,I,72,2000.0,151000.0,не битый,5.0,хетчбэк,бензин,механика,зелёный,передний,левый,Base,56000,Нет
ВАЗ (LADA),2115 Samara,I,78,2004.0,150000.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Base,48000,Нет
ВАЗ (LADA),2107,I,74,2004.0,73000.0,не битый,4.0,седан,бензин,механика,голубой,задний,левый,Base,60000,Нет
ВАЗ (LADA),2111,I,79,2002.0,145000.0,не битый,5.0,универсал,бензин,механика,серебряный,передний,левый,Base,29999,Нет
ВАЗ (LADA),Kalina,I,90,2007.0,210000.0,не битый,4.0,седан,бензин,механика,красный,передний,левый,Base,55000,Нет
ВАЗ (LADA),2106,I,75,1993.0,25000.0,не битый,4.0,седан,бензин,механика,белый,задний,левый,Base,65000,Нет
ВАЗ (LADA),2111,I,79,2002.0,172080.0,не битый,5.0,универсал,бензин,механика,зелёный,передний,левый,Base,45000,Нет
ВАЗ (LADA),2115 Samara,I,82,2010.0,125000.0,не битый,4.0,седан,бензин,механика,синий,передний,левый,Standard,150000,Нет
ВАЗ (LADA),Priora,I,98,2012.0,159000.0,не битый,5.0,универсал,бензин,механика,серебряный,передний,левый,Norma,199900,Нет
ВАЗ (LADA),2114 Samara,I,77,2008.0,70000.0,битый,5.0,хетчбэк,бензин,механика,зелёный,передний,левый,Base,45000,Нет
ВАЗ (LADA),2107,I,75,2006.0,70000.0,не битый,4.0,седан,бензин,механика,зелёный,задний,левый,Standard,30000,Нет
ВАЗ (LADA),2112,I,90,2007.0,150975.0,не битый,5.0,хетчбэк,бензин,механика,синий,передний,левый,Base,95000,Нет
ВАЗ (LADA),Kalina,I,89,2010.0,88000.0,не битый,5.0,универсал,бензин,механика,чёрный,передний,левый,Base,140000,Нет
ВАЗ (LADA),2109,I,78,2004.0,120000.0,не битый,5.0,хетчбэк,бензин,механика,серый,передний,левый,Base,45000,Нет
ВАЗ (LADA),4x4 (Нива),I,83,2012.0,95500.0,не битый,3.0,внедорожник,бензин,механика,синий,полный,левый,Base,221000,Нет
ВАЗ (LADA),Kalina,II,87,2014.0,66350.0,не битый,5.0,хетчбэк,бензин,механика,чёрный,передний,левый,Standard,265000,Нет
ВАЗ (LADA),2107,I,74,2006.0,70000.0,не битый,4.0,седан,бензин,механика,красный,задний,левый,Standard,35000,Нет
ВАЗ (LADA),2115 Samara,I,76,2006.0,115000.0,не битый,4.0,седан,бензин,механика,бежевый,передний,левый,Base,45000,Нет
ВАЗ (LADA),2110,I,92,2004.0,130000.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Base,65000,Нет
ВАЗ (LADA),2107,I,72,2008.0,129000.0,не битый,4.0,седан,бензин,механика,красный,задний,левый,Base,55000,Нет
ВАЗ (LADA),2114 Samara,I,77,2007.0,150000.0,битый,5.0,хетчбэк,бензин,механика,серый,передний,левый,Base,30000,Нет
ВАЗ (LADA),Kalina,II,106,2015.0,80000.0,не битый,5.0,хетчбэк,бензин,механика,золотой,передний,левый,Base,340000,Нет
ВАЗ (LADA),Granta,I,87,2013.0,99000.0,не битый,4.0,седан,бензин,механика,бежевый,передний,левый,Standard Plus,240000,Нет
ВАЗ (LADA),2104,I,72,2000.0,158000.0,не битый,5.0,универсал,бензин,механика,фиолетовый,задний,левый,Base,39000,Нет
ВАЗ (LADA),Kalina,I,81,2010.0,82000.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Standard,188000,Нет
ВАЗ (LADA),Priora,I,98,2010.0,101000.0,не битый,5.0,универсал,бензин,механика,серый,передний,левый,Norma,215000,Нет
ВАЗ (LADA),4x4 (Нива),I,73,2001.0,191958.0,не битый,3.0,внедорожник,бензин,механика,красный,полный,левый,Base,110000,Нет
ВАЗ (LADA),2107,I,80,2007.0,159000.0,не битый,4.0,седан,бензин,механика,синий,задний,левый,Base,69000,Нет
ВАЗ (LADA),Largus,I,87,2013.0,76000.0,не битый,5.0,универсал,бензин,механика,белый,передний,левый,Base,400000,Нет
ВАЗ (LADA),2114 Samara,I,77,2004.0,150000.0,не битый,5.0,хетчбэк,бензин,механика,зелёный,передний,левый,Base,75000,Нет
ВАЗ (LADA),Priora,I,98,2007.0,140000.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Base,98000,Нет
ВАЗ (LADA),Granta,I,82,2013.0,137000.0,не битый,4.0,седан,бензин,механика,синий,передний,левый,Standard,169000,Нет
ВАЗ (LADA),2114 Samara,I,81,2004.0,183000.0,не битый,5.0,хетчбэк,бензин,механика,серебряный,передний,левый,Standard,43000,Нет
ВАЗ (LADA),2107,I,74,2005.0,113000.0,не битый,4.0,седан,бензин,механика,красный,задний,левый,Standard,35500,Нет
ВАЗ (LADA),Kalina,I,81,2011.0,110000.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Standard,168000,Нет
ВАЗ (LADA),Kalina,I,82,2012.0,142969.0,не битый,5.0,хетчбэк,бензин,механика,серый,передний,левый,Base,149000,Нет
ВАЗ (LADA),Priora,I,98,2011.0,180000.0,не битый,4.0,седан,бензин,механика,зелёный,передний,левый,Base,195000,Нет
ВАЗ (LADA),2114 Samara,I,81,2009.0,142000.0,не битый,5.0,хетчбэк,бензин,механика,зелёный,передний,левый,Luxe,138000,Нет
ВАЗ (LADA),Kalina,I,88,2008.0,159000.0,не битый,5.0,хетчбэк,бензин,механика,фиолетовый,передний,левый,Base,128000,Нет
ВАЗ (LADA),4x4 (Нива),I,73,1998.0,122000.0,не битый,3.0,внедорожник,бензин,механика,зелёный,полный,левый,Base,110000,Нет
ВАЗ (LADA),Kalina,I,84,2013.0,98600.0,не битый,5.0,хетчбэк,бензин,механика,красный,передний,левый,Base,209000,Нет
ВАЗ (LADA),2110,I,92,2005.0,200000.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,211082 Премьер,45000,Нет
ВАЗ (LADA),2113 Samara,I,81,2007.0,145000.0,не битый,3.0,хетчбэк,бензин,механика,серебряный,передний,левый,Base,64999,Нет
ВАЗ (LADA),2115 Samara,I,76,2006.0,179000.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Base,55000,Нет
ВАЗ (LADA),2107,I,74,2006.0,66000.0,не битый,4.0,седан,бензин,механика,зелёный,задний,левый,Base,55000,Нет
ВАЗ (LADA),2105,I,74,2010.0,74000.0,не битый,4.0,седан,бензин,механика,чёрный,задний,левый,Base,60000,Нет
ВАЗ (LADA),4x4 (Нива),I,83,2012.0,82000.0,не битый,3.0,внедорожник,бензин,механика,коричневый,полный,левый,Base,190000,Нет
ВАЗ (LADA),2105,I,63,2009.0,53954.0,не битый,4.0,седан,бензин,механика,зелёный,задний,левый,Base,80000,Нет
ВАЗ (LADA),Kalina,I,81,2012.0,136000.0,не битый,5.0,универсал,бензин,механика,красный,передний,левый,Norma,230000,Нет
ВАЗ (LADA),2110,I,92,2002.0,125000.0,не битый,4.0,седан,бензин,механика,зелёный,передний,левый,Base,30000,Нет
ВАЗ (LADA),Granta,I,87,2014.0,65706.0,не битый,4.0,седан,бензин,механика,белый,передний,левый,Norma,239000,Нет
ВАЗ (LADA),21099,I,78,1997.0,223000.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Base,50000,Нет
ВАЗ (LADA),2115 Samara,I,76,2006.0,175135.0,не битый,4.0,седан,бензин,механика,серый,передний,левый,Base,55000,Нет
ВАЗ (LADA),Priora,I,98,2012.0,63000.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Base,230000,Нет
ВАЗ (LADA),2110,I,89,2001.0,100000.0,не битый,4.0,седан,бензин,механика,фиолетовый,передний,левый,Base,75000,Нет
ВАЗ (LADA),4x4 (Нива),I,83,2010.0,72000.0,не битый,3.0,внедорожник,бензин,механика,синий,полный,левый,Base,240000,Нет
ВАЗ (LADA),Priora,I,98,2010.0,57600.0,не битый,5.0,универсал,бензин,механика,чёрный,передний,левый,Base,219000,Нет
ВАЗ (LADA),Priora,I,98,2011.0,110000.0,не битый,5.0,хетчбэк,бензин,механика,чёрный,передний,левый,Standard,209999,Нет
ВАЗ (LADA),Priora,I,98,2010.0,117894.0,не битый,5.0,универсал,бензин,механика,чёрный,передний,левый,Norma,149000,Нет
ВАЗ (LADA),Kalina,I,82,2010.0,180000.0,не битый,4.0,седан,бензин,механика,зелёный,передний,левый,Base,160000,Нет
ВАЗ (LADA),4x4 (Нива),I,83,2013.0,64000.0,не битый,3.0,внедорожник,бензин,механика,красный,полный,левый,Base,220000,Нет
ВАЗ (LADA),2115 Samara,I,78,2010.0,24000.0,не битый,4.0,седан,бензин,механика,зелёный,передний,левый,Base,187000,Нет
ВАЗ (LADA),2103,I,75,1976.0,76000.0,не битый,4.0,седан,бензин,механика,золотой,задний,левый,Base,100000,Нет
ВАЗ (LADA),2114 Samara,I,77,2005.0,155000.0,не битый,5.0,хетчбэк,бензин,механика,чёрный,передний,левый,Base,63000,Нет
ВАЗ (LADA),Granta,I,87,2014.0,81000.0,не битый,5.0,хетчбэк,бензин,механика,зелёный,передний,левый,Classic,250000,Нет
ВАЗ (LADA),2115 Samara,I,78,2009.0,140000.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Base,75000,Нет
ВАЗ (LADA),2115 Samara,I,76,2006.0,139874.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Base,57000,Нет
ВАЗ (LADA),XRAY,I,122,2017.0,44000.0,не битый,5.0,хетчбэк,бензин,робот,красный,передний,левый,Comfort,519000,Нет
ВАЗ (LADA),2104,I,72,2000.0,120000.0,не битый,5.0,универсал,бензин,механика,красный,задний,левый,Base,45000,Нет
ВАЗ (LADA),2114 Samara,I,81,2007.0,200000.0,не битый,5.0,хетчбэк,бензин,механика,зелёный,передний,левый,Standard,85000,Нет
ВАЗ (LADA),Largus,I,106,2018.0,85000.0,не битый,5.0,универсал,бензин,механика,серебряный,передний,левый,Base,489900,Нет
ВАЗ (LADA),4x4 (Нива),I,73,1996.0,50000.0,не битый,3.0,внедорожник,бензин,механика,бежевый,полный,левый,Base,299000,Нет
ВАЗ (LADA),XRAY,I,106,2017.0,35000.0,не битый,5.0,хетчбэк,бензин,механика,белый,передний,левый,Comfort,495000,Нет
ВАЗ (LADA),2110,I,90,2002.0,11000.0,не битый,4.0,седан,бензин,механика,бежевый,передний,левый,Base,29000,Нет
ВАЗ (LADA),4x4 (Нива),I,80,2001.0,126500.0,не битый,5.0,внедорожник,бензин,механика,золотой,полный,левый,Standard,69990,Нет
ВАЗ (LADA),2114 Samara,I,77,2010.0,149802.0,не битый,5.0,хетчбэк,бензин,механика,серебряный,передний,левый,Base,119000,Нет
